Name;Phone;Email
Chata Marianne (16840);+31627433609;
Riverside Cabin (12223);724054750 | 774842626;
Chalupa pod Pernštejnem (15991);606182866;
Chaloupka U Suchých (17507);731595637;
Žlutý dům - chalupa Krušné hory (11347);725887091;
Chata West Spazio (9818);731628737 | 603356981;
Chalupa Černohorka (5455);774435434;
Chata NMNM (15183);+420602346147 | +420724400480;
Chata Bylinka (8318);606706232;
Chalupa pod jelení skalou (21904);723038622 | 736500003;
Chalupa Jana (10547);733674991 | 605851808;
Roubená chalupa v Lipce (2353);777269236;
Chalupa k pronájmu (4427);739757807;
Chata u Pálavy II (9168);773525524;
Chatki u Wojtka (141);+420608119711 | +48602310476;
Ubytování v Beskydech (11683);606318002;
Chata na konci (14575);702914645;
Chalupa Bílá Voda (17479);774757879 | 777036679;
Horská chata U Ježíška (8387);775212152 | 777814803;
Chata Rybářka (17200);777840430;
Chalupa Viki (547);737251911;
Chata pod Javorem (11228);777106573 | 777106574;
U Prokopů (8544);;
Wellness dům Branžež (11275);603465750;
Chata pod Rališkou (18892);734522553;
Glamping U Lesní víly (17007);774985741;
Chalupa Bor (8851);605833046 | 732542657;
Chata Boženka (3739);777729411 | 777729481;
Chata Amálka Pecka (6477);603207507 | 734311004;
Chata k pronájmu (10772);+420608861336;
Chalupa Jelenka (21664);720704661;
Chata k pronájmu (7647);723665248;
Chalupa Sněženka (9122);605724792;
Bydlení na statku (16661);773453377;
Roubenka (15254);606709203 | 737417007;
Chata na Otavě (9959);728768334;
Ubytování Pavel Vávra (10732);606842006;
Chata Korálkov (18315);603232350;
Chata Zubří (3512);776784400 | 777134400;
Dom Paracelsus (17843);+421903995020;
Chalupa Jůlinčino Údolí s dětskou hernou (19778);777230144;
Chata na Rozkoši I. (11551);+420776163936;
Chata na Kobylnici (8198);724905491;
Chata k pronájmu (12400);604860303 | 775944691;
Domek Deštné 376 (14540);603203043 | 737504939;
Chata Komňátka (7245);728024418;
Vranovská chaloupka (11682);731579454;
Chalupa pod Strážníkem (8600);776886967;
Chalupa pod lesem (1335);775117522 | 777648258;
Mobilheim u přehrady Výr (8652);777123211;
Chata BLANCHE (12216);737187492;
Horská chata 049 (3990);739541451;
Roubenka Pod Oblohou (19923);606766170;
Pohoda u lesa (9288);724625005 | 702087922;
Chalupa Rozárka (13171);777349236 | 777846444;
Privát u Raka (3009);+421905609958;
Dům u Slunce a Vína (19089);608965498 | 601120625;
Chata Claudie u lesa (1914);721631427 | 607619373;
Chalupa Pohoda (928);603856173;
Chalupa U Mohelky (14337);722075433;
Chalupa Karolka (2122);776192014;
Penzion U pramene Vírského vánku (18609);+420737565080 | +420732467264;
Chata U Lužnice - Kořensko III (19109);+420724501252;
Chata Zorka (6053);724913938;
CHATA IVETKA (222);606435107 | 705940916;
Ubytování HaKro (7423);723937799;
Chalupa Duhová Sova (16372);602773464 | 603530166;
Chalupa u jedle (9700);775274890;
Chata Thurmberg (7165);420604272449;
Chalupa k pronájmu (7203);;
Mátěráda (17098);601691117;
Penzion Linden (16214);730578092;
Chata v údoli (8886);737831891;
Chalupa u náměstí (9161);721264518 | 723455200;
Chalupa U dvou studánek (6009);602400900 | 602101555;
Vila Cába (6957);608010487 | 776255355;
Chata Vydra se saunou (9628);607903837;
Chateau Franz (19247);774022518;
Chata Mareš (1961);728286768;
Chata na Orlíku - Podskalí (7489);;
Chalupa k pronájmu (3881);777863443;
Chata v Podkrkonoší (11953);604616553 | 722918310;
Chata Standa (10823);737309325;
Chalupa u Troubilů (2247);774688661;
Pronájem chalupy (8084);777783710;
Roubenka Rozárka (12665);606547083 | 601330649;
Chata Tugendhat (15832);604228345 | 737589302;
Chalupa Dolní Morava (257);603243650;
Sklípek Alsop 2 - Prázdninový Dům (12427);723705609 | 721244035;
Relax Vila Lipno (11960);723938042 | 606129173;
Rekreační Dům NATTY 1 (11445);604799505;
Chata Lesní azyl (6400);777314111;
Pronájem chaty (4649);+420702472273 | +420775481876;
Chalupa REKREANT (5633);+421902212568;
Chalupa u Skalíků (17777);776540546 | 774750004;
Chalupa Ve stráních (12618);736734341;
Chalupa u Mušovských jezer (14917);724389703 | 608437905;
Soví chata (16174);608880710;
Brázdova Chata (6152);725100300;
Chalet Bedřichov (3137);728667486;
Skuhrov 115 (7622);777762772;
Srub Mladé Buky (4978);608359449;
Chata u sjezdovky (11501);606722353;
Chata na Chytrově (2698);777766757;
Chalupa U žabáka (13438);+420604401158 | +420736612351;
Výletní chalupa (14147);774939995;
Penzion U Rychtářky (19575);731506286;
Chalupa mezi řádky (13907);+420736248634;
Sruby u potoka (18027);723462152 | 606363781;
Domek u Berušky (15407);608834192;
Chaloupka v klínu hor - Beskydy (18911);728432827 | 606490897;
Chalupa v údolí (4784);777001776 | 777890183;
Chalupa na Košáře (2005);602568172;
Chalupa ve Sněžném (237);732121180 | 777595228;
Roubenka U Milánka (8712);737244639;
Roubená Villa (4623);731841362;
SPOLUNAKOLE (4793);771126450 | 771126451;
Chata na Makově (2436);+420777654460;
Ubytování na Vejměnku (12997);603321467;
Chata u rybníka (9381);775119991;
Chata Lucie (15275);725375100 | 770139448;
Ubytování a Keramická dílna Habartovi (2300);777815909 | 773206793;
Malá Normandie (6246);728669927;
Chata Jezerné (7383);776395395;
Slapy Tiny House (10155);603570471;
Chalupa U ducha (15667);+420731610004;
Horský apartmán (9790);+420774034156;
Wellness chalupa (18379);774009440 | 777749007;
Chalupa k pronájmu (19128);+420604864191;
Chalupa pod Vranečkou (7479);604473236;
Chata Rolba (10532);608958945;
Chalupa pod Lysou horou (10980);602572670;
Chata Krále Miroslava (9722);775374876;
Chalupa Pod strání (5080);603591566;
Chalupa Pohoda (6318);731201701;
Chaloupka Pomněnka (10940);;
Chata U Montyho (9733);773649493 | 607091443;
Roubenka Ráj (21911);730861006;
Chalupa U Tří veverek (5243);+420604356147;
Chata u Stopy (18178);731469438;
Chalupa k pronájmu (15504);734368157 | 734368158;
Roubenka Karlov (9623);777882843;
Dům na jihu (4417);731470200 | 603502770;
Jany Dům (4588);775280201;
Chalupa k pronájmu (6360);721587475 | 735889552;
Bílý dům (13626);602297989;
Chalupa v Hatích (18584);705713792;
Chalupa u jezera (1163);724132016 | 723477662;
Roubenka Olešná (5247);724814640 | 602545022;
Ubytování v soukromí (378);737954524;
Horský domek pod přehradou u sjezdovky (21542);606600269;
Hájovna u Werichovy chaty (6416);724092224 | 725983033;
Na samotě u lesa (3004);602356532;
Chalupa Na Chmelnici (3823);723613996;
Chalupy Filipov (13887);607116578 | 731630246;
Kůlna u Volfů (18324);606646459 | 725954721;
Chalupa pod rančem (5828);605771228;
Chalupa u rybníka (8298);777207783;
Dům sv. Josefa (11218);731604114;
Chalupa Terezka (4987);774324397 | 734124654;
Chalupa a apartmán U Tří srnek (22035);604904865;
Winepucks ubytování (6475);771500000;
Roubenka (1426);774997697;
Zrub Sova (19688);+421918567154;
Tiny house Kundratice8 (19564);774425047 | 774243300;
Jizba U Cyrocha (10114);722216101 | 735503948;
Ubytování Chalůpky (9318);777784036 | 777784037;
Chata Liga 100 (9599);;
Chaloupka U Vodníka (19835);604857225;
Roubenka MALINÁ (1129);724255298;
Maringotka Trojzemka (14164);737142818;
Chata Rosa (4559);777776611;
Chata Knížecí rybník (6229);606592905;
Roubenka Ella (4496);777042430;
Kamenka U Babi (10306);735170411;
Chalupa Skleňáček (8530);739402947 | 739402862;
Chata pod sjezdovkou. (1231);602615316 | 605741273;
Chata Nová Ves (6230);+420724340161 | +420602149207;
Rybářská Chata Ema - Nechranická přehrada (10372);777629296 | 773096144;
Chalupa u rybníka (8116);606440194;
Pravé srdce Šumavy (8068);602207943;
Posed Rikitan (14272);606306537;
Chata Sklenka (21958);737266269;
Statek Záříčí u Červené Lhoty (14555);777291164;
Pronájem chalupy (459);776080678 | 608129270;
Chata na Pustevnách (4798);608712270;
Dejvůf párty sklep (10880);777332779;
Rekreační chata (16848);+420607014647 | +420775295656;
Chalupa Žák (6886);+421907797653;
Chata Na Výsluní (2959);604627664;
Domeček (12887);;
Chalupa Anička (16401);777706232;
Chata na konci louky (1345);608238768 | 777000843;
Chalupa Sedmička (5538);721092095;
Chalupa JANA (13712);725358835;
Chalupa Elisabeth (3773);608148048;
Pronájem chalupy (5194);606465777;
Lachalupa (2057);732928295;
Chalupa Hamštejn (18199);737249541;
Chata u koupaliště (17733);602213795;
Hnízdo Na Hůrce (18353);+420607205158;
Malovaná chalupa (13629);733717363;
Apartmány Olšovská (11813);732608791;
Roubenka U Chřástala (14612);734360031 | 608520934;
Chata Eliška (16099);724243385;
Horská chata U Rychlých (6636);739304184;
Bungalov (15849);728795003;
Chata k pronájmu (7896);702204789 | 725217061;
Pronájem chalupy (5458);604467734;
Kšandovo (21999);725889303 | 776211928;
Chalupa Vlachova Lhota (5419);775107019;
CHALUPA NA HORÁCH (374);777877817;
Chata Bernáška (17359);725142242;
Na samotě u lesa (11758);602145525;
Chata a wellness Sedmikvítek (3555);727881026 | 728937232;
Chalupa Jižní Čechy (11870);+420605493228;
Chata Eldorádo (5333);777314111;
Chata k pronájmu (4717);603341751;
Chalupa k pronájmu (6336);775013392 | 775122215;
Chatka pod Lysou (16126);773523522;
Myslivecká chata pod skalou u řeky (13259);608180610 | 608180601;
Pálavský dům (6055);732360095 | 703996368;
Chata k pronájmu (12096);776299345;
Chatô Liptov (18303);+421948123361;
Chata na Dvoračce (18938);777042209 | 777043209;
Chata U Huberta (2362);776107899;
Chaty Machovice (5064);736293284;
Chalupa u Porubu (3144);;
Pronájem chalupy (11219);776610139;
Prázdninový dům u parku (18300);723217936 | 724097171;
Sklep u Kunických (8567);606222649;
Villa Andres (7868);;
Chalupa Kateřina (16772);721966155 | 606209889;
Chata Úněšov (21019);+420733513474;
Lipno View (17149);604854901;
Dům s apartmány U Kožešníků (3);777702388;
Hrázděnka v Krušných horách (4725);+420720136460;
Chalupa u Lištičky (13746);606717867 | 724607473;
Penzion Michelle (15745);604854400;
Ubytování "U Moruše" (276);721576277 | 724162265;
Chata u minerálních lázní (5696);774933245;
Ubytování u Verčimáků (9068);732845901;
Pronájem chalupy (9674);608887786;
Chata v Olšinkách (16015);777157062;
Chata k pronájmu (5867);;
Penzion Pavlínka (17716);;
Bílá hora Štramberk (4298);604548750 | +4561695256;
Svemico 259 (21642);+31640279093 | +420722200019;
Roubenka Valachy (13546);+420721027816;
Bouda Vlkoš (17537);737861821 | 737862611;
Chalupa Čarták (14946);+420739517433 | +420605077074;
Chata Růženka II (5084);776345301;
Chalupa V Podkrkonoší (19799);602739163;
Chata 7 Na Rybárně (19319);736632337;
Vila Lumír (12202);603721213 | 602337225;
Chalupa Karkulka (17606);733105760 | 603291780;
Samota (19429);608252765;
Chata Daliborka (17450);602734359;
Fara Habřina - Haber (3656);777157204 | 602135140;
Chalupa u Dubu (13914);603974282;
Velhartická chalupa (8962);606482892 | 723792736;
Chata Polosamota (14221);733701153;
Chalupa V Tajchách (1897);777607094 | 775415909;
CHATA SMREK (5958);+421949771859 | +421944901687;
Chalupa u Součků (16256);+420723260859;
Chalupa U Ořechu (16396);602107111 | 607650768;
Chalupa Na Kovárně (19773);734604932;
Chata TADEÁŠ (3067);777517877;
Chalupa Montana (18298);603100390 | 606058516;
Chalupa na Pálavě (2237);777818580;
Ubytování na rodinném statku (10699);604552386 | 776746484;
Africa House (8995);737212395;
Sunny Cottage (14128);721381787 | 739492008;
Chalupa Karlova (348);736282302;
Wellness vila pod Křížovkou (5399);+420777156443;
Czech paradise village (2275);731552327;
Krásná chalupa (13294);734158672;
Chalupa k pronájmu (8073);608828900;
Vinný sklep U Františka (1597);606688006 | 728256369;
Chalupa Navrci (7792);777152475 | 603562339;
Ubytování Roubenka (6771);774365120 | 733674002;
Chata Štervensko (15365);602191774 | 602134229;
Pálava House (17629);602325781 | 732661660;
Chata Vaness (18999);+421905317833 | +436766143225;
Chata HASTRMAN (2383);739683015;
Manta Log Cabin (13077);603707976;
Vagoon - apartmán ve vlaku nedaleko Prahy (19471);723557663;
Chata plán B (16854);+420777814803 | +420608740212;
Horská chata (7628);722209734;
Chalupa Borovnička (5642);608123585 | 603219714;
Vila k pronájmu (3537);+420774588861;
Ubytování Helfštýn (4225);737904522;
Chalupa Rozálka (19482);731668603;
Chalupy Raz Dva (21119);723402051;
Spaní na peci (14067);+420518307728;
Chalupa k pronájmu (2410);724358997 | 607672616;
Penzion Stará Školka (13529);737676526;
Chata Vítek (15695);724164714 | 602757755;
Pronájem chalupy (7804);776409904;
Chata U Jiřího (14877);605288910 | 722962543;
Roubenka U Lesní školky (17884);;
Chata Blanka (13713);777201156;
Chalupa k pronájmu (6760);777056254;
Chalupa Na Rafandě (862);736517490;
Chalupa Ploskovice (19458);775621040;
Rekreační dům U Marků (14093);603737751;
Chalupa Obora (14203);+420602247801;
Chalupa Na Bidýlku (2748);776765620;
Chata v Bučinách (10847);720167461;
Chalupa k pronájmu (2331);+420733697105;
Chalupa Pod lípou (8472);+420774674296;
Chalupa Slunečná (15567);;
Wechtring (22070);+420728051896 | +420606237071;
Ráj pro děti (13209);777784300;
Chaloupka u lesa (18361);734458923;
Dům Helmut (15615);773686351 | 739725065;
Chalupa k pronájmu (13471);605085809;
Chata - Tábořiště Stará cesta (19318);+420777601346;
Chalupa Lenka (649);775770791;
U KMOTRY LIŠKY (7878);604261451 | 603189558;
Chata U Javoru (9748);776299308;
Houseboat U Vodníka (18862);722954625 | 704445987;
Roubenka u Kazíků (16584);776088130 | 608560769;
Chata Vlčák (40);+420603998279 | +420605750652;
Chata LOM (7140);776846999;
Chalupa Dinotice (8946);603564889 | 603542391;
Chaty Tupec Lipno (10570);777722454;
Chalupa pod Kyčerou (13788);775651765;
Chata k pronájmu (10571);604997048;
Chalupa pod zámkem (1913);605174438;
Bungalov Božena (16999);776118197;
Lesní mlýn (2455);775697457;
Škorničkův statek - Tátova chalupa s wellness (15035);777987775;
Pronájem chalupy (4629);603257044;
Vinný sklep Zdeněk Zábojník (19563);734732016 | 739299446;
Domeček u Marcelky (1263);602132187;
Chalupa Dejmov (13055);725505971;
Na Motýlím vršku (2481);725114328;
Chata u rybníka Dvořiště (4738);775953079;
Chalupa Rozárka (8194);603861271;
Chata Staré Sedlo (5417);602648844;
Chata k pronájmu (12376);731684257;
Chaloupka u Montyho (16173);606218691 | 728765270;
Ubytování U Hraničního zámečku (19280);777212745;
Chata na soutoku (19894);608833027;
Chata u Hrbáčků (4779);736677192;
Chata Ondrášek (7181);720644440;
Chata Lipno (9702);601089043 | 773743181;
Chalupa Lednice 21 (19121);739185428;
Rybářský srub - Šumavská Vlčice (3955);+420773820162 | +420773837400;
Chalupa Mezilesy (2813);+420603393290;
Chalupa Majda (6235);775109990;
Chata k pronájmu (16705);739423941;
Chalupa Filípek (17761);+420733176675 | +420737619265;
Roubenka (4372);;
Chaloupka pod hradem (19775);607516158;
Chata Lány (7015);777611129;
Cottage (5698);605580520;
Rekreační chalupa Statek Kotlan (8533);773734009;
Abertamská chata (2506);777280931;
Chata u rybníka Okrouhlík (15927);605860202;
Chata 12 (17668);731497118;
Pronájem chaty (2979);603241021;
Chata pod Stolovou (5932);724686456;
Chata Adélka (503);604511644;
Na Rozhraní (6727);774413234;
Chata k pronájmu (10820);+420723269635;
Wellness chata Nýdek (16254);608806055 | 605986149;
Roubenka Slunečná (4178);723113214;
Chata Orlice (7317);777702482;
Chalupa u Pechů (10602);724709310;
Chata pod Bukem (1909);776060071;
Chalupa v Beskydech (3566);725966093;
Chata LVIK (1020);774927921 | 605382805;
Matná 23 (4949);602653623;
Chalupa k pronájmu (3227);608303576;
Chalupa Violka (18025);604378446;
Chalupa Ve starém lomu (14594);608919211;
Penzion Beránek (17420);605575957;
Villa Klárka (10053);725509650 | 778519877;
Apartman Rozkoš (3519);737646186;
Chata u Dana (5181);608197377;
Statek Polžov (7890);777826700 | 608826700;
Drevenička Vodníček (19097);+421911198691;
Panorama House Lipno (19941);+420776654082;
Tři studny (12749);737444259;
Ubytování Halámky 38 (2013);770623417;
Chata u Ráztoky (17211);608317477;
Rybaření ze sauny (4039);777021192 | 608524294;
Chaloupka na samotě u lesa (2240);776685796;
Chata v Dančí oboře (5508);725606800;
Chalupa k pronájmu (3126);722920212 | 724588953;
Chata Pod Vodopády (4491);602715963;
Chata Tyra (15413);775262581 | 776277566;
Chalupa Lesní 22 (6569);725986191;
Svatby, oslavy a ubytování na statku Matějov (3142);739291885 | 566667149;
Chata NaHory (735);+420736624191 | +420777998229;
Sklípek u Pepy Kotka (11092);776560134;
Chata u Bičáků (5305);731456554;
Chata Polanka (14519);725702636 | 602423961;
Chalupa k pronájmu (8025);728963266;
Chalupa k pronájmu (722);731495041;
Na vejminku (10666);774142106;
Chalupa Morajda (23);603259604;
Chalupa Emma (2738);737368526;
Chata Příhrazy (21532);723581589;
Chalupa na Blatech (6511);728959069;
Chata Ski Chopok (1588);+421905236657 | +421919297091;
Pension (16690);+420603447681;
Chata Dětřichovka (4543);;
Chaloupka v Českém Ráji (14102);602292803;
Chalupa Róza (11757);731479517 | 731110632;
Chalupa Matylda (13948);732864317;
Chalupa U Jaryna (13224);605324660;
Chalet Bledule (19452);775933752;
Chalupa k pronájmu (17702);721373860 | 603206004;
Chaloupka na konci světa (22062);704807861;
Chalupa Pod Rýchorami (17287);;
Penzion Erika (4169);774955800;
Chalupa Pod vodojemem (3683);776149623;
Chalupa k pronájmu (3033);732470871;
Chalupa U Lukyho (12126);731746415 | 605005401;
